trainerID,place,pokename,pokelevel,type1,type2,hp,maxhp,attack,defense,spatk,spdef,speed
9908,1,Mightyena,50,Dark,None,148,148,113,93,83,83,93
9908,2,Stantler,52,Normal,None,156,156,122,88,112,91,112
9908,3,Granbull,51,Fairy,None,171,171,145,99,84,84,69
9909,0,Mareep,23,Electric,None,66,66,31,31,43,33,29
9909,1,Magnemite,23,Electric,Steel,52,52,29,45,56,38,33
9909,2,Voltorb,23,Electric,None,59,59,27,36,38,38,59
9910,0,Pikachu,36,Electric,None,84,84,57,46,53,53,82
9910,1,Chinchou,35,Water,Electric,110,110,44,44,56,56,64
9911,0,Cradily,57,Rock,Grass,185,185,117,136,117,147,74
9911,1,Armaldo,58,Rock,Bug,175,175,170,141,107,118,78
9911,2,Heracross,58,Bug,Fighting,181,181,170,112,72,136,124
9911,3,Ninetales,59,Fire,None,176,176,115,114,121,144,144
9912,0,Spinda,62,Normal,None,168,168,101,101,101,101,101
9912,1,Granbull,62,Fairy,None,205,205,176,120,101,101,83
9912,2,Delcatty,62,Normal,None,181,181,107,107,95,95,114
9913,0,Phanpy,50,Ground,None,168,168,83,83,63,63,63
9913,1,Delibird,50,Ice,Flying,123,123,78,68,88,68,98
9913,2,Koffing,50,Poison,None,118,118,88,118,83,68,58
9913,3,Vibrava,50,Ground,Dragon,128,128,93,73,73,73,93
9913,4,Teddiursa,50,Normal,None,138,138,103,73,73,73,63
9913,5,Rhyhorn,50,Ground,Rock,158,158,108,118,53,53,48
9914,0,Seadra,50,Water,None,133,133,88,118,118,68,108
9914,1,Vibrava,50,Ground,Dragon,128,128,93,73,73,73,93
9914,2,Lairon,50,Steel,Rock,138,138,113,163,73,73,63
9914,3,Vigoroth,50,Normal,None,158,158,103,103,78,78,113
9914,4,Nuzleaf,50,Grass,Dark,148,148,93,63,83,63,83
9914,5,Lombre,50,Water,Grass,138,138,73,73,83,93,73
9915,0,Zangoose,50,Normal,None,151,151,138,83,83,83,113
9915,1,Seviper,50,Poison,None,151,151,123,83,123,83,88
9915,2,Donphan,50,Ground,None,168,168,143,143,83,83,73
9915,3,Ursaring,50,Normal,None,168,168,153,98,98,98,78
9915,4,Sableye,50,Dark,Ghost,128,128,98,98,88,88,73
9915,5,Mawile,50,Steel,Fairy,128,128,108,108,78,78,73
9916,0,Hoppip,50,Grass,Flying,113,113,58,63,58,78,73
9916,1,Smeargle,50,Normal,None,133,133,43,58,43,68,98
9916,2,Wynaut,50,Psychic,None,173,173,46,71,46,71,46
9916,3,Surskit,50,Bug,Water,118,118,53,55,73,75,88
9916,4,Kirlia,50,Psychic,Fairy,116,116,58,58,88,78,73
9916,5,Slakoth,50,Normal,None,138,138,83,83,58,58,53
9917,0,Mareep,50,Electric,None,133,133,63,63,88,68,58
9917,1,Magnemite,50,Electric,Steel,103,103,58,93,118,78,68
9917,2,Voltorb,50,Electric,None,118,118,53,73,78,78,123
9917,3,Chinchou,50,Water,Electric,153,153,61,61,79,79,90
9917,4,Skiploom,50,Grass,Flying,133,133,68,73,68,88,103
9917,5,Gloom,50,Grass,Poison,138,138,88,93,108,98,63
9918,0,Golbat,50,Poison,Flying,153,153,103,93,88,98,113
9918,1,Lanturn,50,Water,Electric,203,203,81,81,99,99,90
9918,2,Tentacruel,50,Water,Poison,158,158,93,88,103,143,123
9918,3,Sableye,50,Dark,Ghost,128,128,98,98,88,88,73
9918,4,Sharpedo,50,Water,Dark,148,148,143,63,118,63,118
9918,5,Delcatty,50,Normal,None,148,148,88,88,78,78,93
9919,0,Manectric,50,Electric,None,148,148,98,83,128,83,128
9919,1,Cacturne,50,Grass,Dark,148,148,138,83,138,83,78
9919,2,Piloswine,50,Ice,Ground,178,178,123,103,83,83,73
9919,3,Seviper,50,Poison,None,151,151,123,83,123,83,88
9919,4,Breloom,50,Grass,Fighting,138,138,153,103,83,83,93
9919,5,Smeargle,50,Normal,None,133,133,43,58,43,68,98
9920,0,Sableye,50,Dark,Ghost,128,128,98,98,88,88,73
9920,1,Dusclops,50,Ghost,None,118,118,93,153,83,153,48
9920,2,Kingdra,50,Water,Dragon,153,153,118,118,118,118,108
9920,3,Shelgon,50,Dragon,None,143,143,118,123,83,73,73
9920,4,Hariyama,50,Fighting,None,222,222,143,83,63,83,73
9920,5,Weezing,50,Poison,None,143,143,113,143,108,93,83
9921,0,Sentret,50,Normal,None,113,113,69,57,58,68,43
9921,1,Vibrava,50,Ground,Dragon,128,128,93,73,73,73,93
9921,2,Rhyhorn,50,Ground,Rock,158,158,108,118,53,53,48
9921,3,Delibird,50,Ice,Flying,123,123,78,68,88,68,98
9921,4,Voltorb,50,Electric,None,118,118,53,73,78,78,123
9921,5,Natu,50,Psychic,Flying,118,118,73,68,93,68,93
9922,0,Chimecho,50,Psychic,None,143,143,73,93,118,103,88
9922,1,Wigglytuff,50,Normal,Fairy,218,218,93,68,108,73,68
9922,2,Azumarill,50,Water,Fairy,178,178,73,103,83,103,73
9922,3,Qwilfish,50,Water,Poison,143,143,118,98,78,78,108
9922,4,Sunflora,50,Grass,None,153,153,98,78,128,108,53
9922,5,Pelipper,50,Water,Flying,138,138,73,123,108,93,88
9923,0,Grumpig,34,Psychic,None,110,110,47,61,78,92,71
9923,1,Seadra,34,Water,None,93,93,61,81,81,47,75
9923,2,Camerupt,35,Fire,Ground,106,106,87,66,91,70,45
9923,3,Seaking,34,Water,None,110,110,79,61,61,71,63
9923,4,Piloswine,34,Ice,Ground,124,124,85,71,58,58,51
9924,0,Dustox,14,Bug,Poison,45,45,24,29,24,35,28
9924,1,Wingull,17,Water,Flying,46,46,21,21,29,21,40
9924,2,Pineco,16,Bug,None,47,47,31,39,21,21,15
9924,3,Qwilfish,15,Water,Poison,49,49,38,32,26,26,35
9925,0,Swablu,17,Normal,Flying,48,48,24,31,24,36,28
9925,1,Wynaut,16,Psychic,None,62,62,18,26,18,26,18
9925,2,Corsola,15,Water,Rock,46,46,26,35,29,35,20
9926,0,Snubbull,20,Fairy,None,61,61,44,32,28,28,24
9926,1,Bagon,20,Dragon,None,55,55,42,36,28,24,32
9926,2,Carvanha,20,Water,Dark,55,55,48,20,38,20,38
9926,3,Larvitar,20,Rock,Ground,57,57,37,32,30,32,28
9927,0,Ledyba,13,Bug,Flying,38,38,14,17,20,30,23
9927,1,Seedot,14,Grass,None,40,40,21,24,18,18,18
9928,0,Lombre,42,Water,Grass,117,117,62,62,70,78,62
9928,1,Graveler,42,Rock,Ground,113,113,99,116,57,57,49
9929,0,Ariados,30,Bug,Poison,92,92,69,57,51,51,39
9929,1,Girafarig,29,Normal,Psychic,90,90,61,53,67,53,64
9929,2,Vileplume,31,Grass,Poison,98,98,65,68,84,71,47
9929,3,Stantler,31,Normal,None,97,97,75,54,68,56,68
9929,4,Granbull,31,Fairy,None,107,107,90,62,53,53,44
9930,0,Corsola,44,Water,Rock,118,118,69,95,78,95,51
9930,1,Tentacruel,44,Water,Poison,140,140,82,78,91,126,108
9930,2,Cradily,44,Rock,Grass,145,145,92,106,92,115,58
9930,3,Milotic,44,Water,None,153,153,73,90,108,130,92
9930,4,Gyarados,42,Water,Flying,146,146,125,86,70,104,88
9931,0,Snubbull,16,Fairy,None,50,50,36,26,23,23,20
9931,1,Kecleon,16,Normal,None,50,50,39,33,29,49,23
9931,2,Shroomish,50,Grass,None,138,138,63,83,63,83,58
9932,0,Latias,100,Dragon,Psychic,306,306,201,221,261,301,261
9932,1,Gengar,100,Ghost,Poison,266,266,171,161,301,191,261
9933,0,Shedinja,50,Bug,Ghost,79,79,113,68,53,53,63
9933,1,Ditto,50,Normal,None,126,126,71,71,71,71,71
9933,2,Hypno,50,Psychic,None,163,163,96,93,96,138,90
9933,3,Altaria,50,Dragon,Flying,153,153,93,113,93,128,103
9933,4,Kabutops,50,Rock,Water,138,138,138,128,88,93,103
9933,5,Rapidash,50,Fire,None,143,143,123,93,103,103,128
9934,0,Shiftry,44,Grass,Dark,149,149,108,73,100,73,91
9934,1,Granbull,44,Fairy,None,149,149,126,86,73,73,60
9934,2,Miltank,44,Normal,None,153,153,91,113,56,82,108
9934,3,Armaldo,41,Rock,Bug,127,127,122,101,77,85,56
9934,4,Slaking,43,Normal,None,197,197,158,106,102,76,106
9935,0,Anorith,13,Rock,Bug,39,39,34,22,20,22,29
9935,1,Lileep,13,Rock,Grass,44,44,20,29,25,32,15
9936,0,Spoink,16,Psychic,None,50,50,18,21,33,36,29
9936,1,Lotad,14,Water,Grass,40,40,18,18,21,24,18
9936,2,Staryu,14,Water,None,37,37,22,25,29,25,33
9937,0,Ludicolo,66,Water,Grass,205,205,121,121,147,160,121
9937,1,Kingdra,66,Water,Dragon,198,198,154,154,154,154,140
9937,2,Gorebyss,66,Water,None,172,172,139,167,179,127,97
9937,3,Huntail,66,Water,None,172,172,166,167,152,127,97
9937,4,Lanturn,66,Water,Electric,264,264,105,105,129,129,117
9937,5,Milotic,66,Water,None,225,225,107,133,160,193,135
9938,0,Makuhita,20,Fighting,None,66,66,36,24,20,24,22
9938,1,Meditite,20,Fighting,Psychic,49,49,28,34,28,34,36
9938,2,Magnemite,20,Electric,Steel,47,47,26,40,50,34,30
9939,0,Alakazam,50,Psychic,None,133,133,73,68,158,118,143
9939,1,Heracross,50,Bug,Fighting,158,158,148,98,63,118,108
9940,0,Clamperl,13,Water,None,36,36,26,31,28,23,18
9940,1,Corphish,14,Water,None,41,41,32,28,24,19,19
9940,2,Zubat,15,Poison,Flying,42,42,23,20,19,22,26
9941,0,Golduck,38,Water,None,122,122,81,77,90,79,83
9941,1,Gyarados,40,Water,Flying,140,140,119,82,67,99,84
9942,0,Starmie,41,Water,Psychic,114,114,81,89,101,89,114
9943,0,Lanturn,41,Water,Electric,168,168,67,67,82,82,74
9944,0,Relicanth,41,Water,Rock,147,147,93,126,56,73,64
9945,0,Wailmer,38,Water,None,160,160,71,45,71,45,64
9945,1,Wailord,40,Water,None,200,200,91,55,91,55,67
9946,0,Seadra,41,Water,None,110,110,73,97,97,56,89
9947,0,Seadra,45,Water,None,120,120,79,106,106,61,97
9948,0,Kingler,49,Water,None,130,130,150,135,71,71,96
9948,1,Kingdra,49,Water,Dragon,150,150,115,115,115,115,105
9949,0,Sealeo,39,Ice,Water,133,133,65,73,77,73,54
9949,1,Whiscash,39,Water,Ground,148,148,79,75,78,74,65
9950,0,Wailord,41,Water,None,205,205,93,56,93,56,68
9951,0,Pelipper,39,Water,Flying,109,109,58,97,85,73,69
9951,1,Lanturn,39,Water,Electric,160,160,64,64,78,78,71
9952,0,Gastrodon,50,Water,Ground,189,189,106,91,115,105,62
9952,1,Tyranitar,50,Rock,Dark,178,178,157,133,118,123,84
9952,2,Salamence,50,Dragon,Flying,173,173,158,103,133,103,123
9952,3,Metagross,50,Steel,Psychic,158,158,158,153,118,113,93
9952,4,Conkeldurr,50,Fighting,None,183,183,163,118,78,88,68
9953,0,Whismur,24,Normal,None,73,73,38,24,38,24,27
9953,1,Whismur,25,Normal,None,76,76,39,25,39,25,28
9954,0,Armaldo,68,Rock,Bug,204,204,199,165,124,138,90
9954,1,Milotic,68,Water,None,231,231,111,136,165,199,139
9954,2,Manectric,68,Electric,None,197,197,131,111,172,111,172
9954,3,Houndoom,68,Dark,Fire,204,204,151,97,179,138,158
9954,4,Gyarados,68,Water,Flying,231,231,199,136,111,165,139
9954,5,Togetic,50,Fairy,Flying,133,133,63,108,103,128,63
9955,0,Raticate,26,Normal,None,73,73,56,45,40,50,64
9955,1,Raichu,27,Electric,None,79,79,63,44,63,57,74
9956,0,Diglett,13,Ground,None,30,30,23,16,18,21,34
9957,0,Dugtrio,55,Ground,None,123,123,112,79,79,101,156
9958,0,Grimer,13,Poison,None,48,48,30,22,20,22,16
9959,0,Muk,55,Poison,None,200,200,140,107,96,134,79
9960,0,Sandshrew,43,Ground,None,111,111,84,93,37,46,54
9960,1,Geodude,43,Rock,Ground,102,102,89,106,46,46,37
9960,2,Vulpix,43,Fire,None,101,101,55,54,63,76,76
9960,3,Graveler,43,Rock,Ground,115,115,102,119,59,59,50
9961,0,Exeggcute,55,Grass,Psychic,150,150,68,112,90,74,68
9962,0,Meowth,19,Normal,None,51,51,28,25,27,27,46
9963,0,Persian,27,Normal,None,81,81,52,47,49,49,76
9963,1,Marowak,26,Ground,None,76,76,55,71,40,55,37
9964,0,Rattata,14,Normal,None,37,37,25,19,17,19,30
9966,0,Shroomish,42,Grass,None,117,117,53,70,53,70,49
9966,1,Cyndaquil,40,Fire,None,95,95,61,53,67,59,71
9966,2,Trapinch,41,Ground,None,102,102,101,56,56,56,27
9966,3,Azurill,40,Normal,Fairy,104,104,35,51,35,51,35
9967,0,Shroomish,51,Grass,None,140,140,64,84,64,84,59
9967,1,Quilava,50,Fire,None,136,136,87,81,103,88,103
9967,2,Vibrava,49,Ground,Dragon,125,125,91,71,71,71,91
9967,3,Marill,49,Water,Fairy,145,145,42,71,42,71,61
9968,0,Breloom,59,Grass,Fighting,161,161,179,120,97,97,108
9968,1,Typhlosion,60,Fire,None,185,185,127,120,157,128,146
9968,2,Flygon,59,Ground,Dragon,184,184,144,120,120,120,144
9968,3,Azumarill,58,Water,Fairy,204,204,83,118,95,118,83
9969,0,Mudkip,43,Water,None,111,111,80,63,63,63,54
9969,1,Swablu,40,Normal,Flying,100,100,51,67,51,79,59
9969,2,Roselia,41,Grass,Poison,106,106,68,56,101,85,73
9969,3,Mareep,42,Electric,None,113,113,53,53,74,57,49
9970,0,Marshtomp,51,Water,Ground,150,150,110,94,84,94,74
9970,1,Girafarig,49,Normal,Psychic,145,145,101,86,110,86,105
9970,2,Seviper,49,Poison,None,148,148,120,81,120,81,86
9970,3,Flaaffy,50,Electric,None,148,148,78,78,103,83,68
9971,0,Swampert,60,Water,Ground,211,211,158,134,128,134,98
9971,1,Altaria,59,Dragon,Flying,178,178,108,132,108,150,120
9971,2,Zangoose,59,Normal,None,176,176,161,97,97,97,132
9971,3,Ampharos,59,Electric,None,196,196,114,126,161,132,91
9972,0,Aron,36,Steel,Rock,94,94,68,89,46,46,39
9972,1,Totodile,37,Water,None,97,97,66,65,50,53,50
9972,2,Beldum,35,Steel,Psychic,85,85,56,73,42,59,38
9972,3,Bagon,35,Dragon,None,89,89,70,59,45,38,52
9973,0,Metang,46,Steel,Psychic,127,127,90,113,72,95,67
9973,1,Lairon,44,Steel,Rock,122,122,100,144,64,64,56
9973,2,Croconaw,45,Water,None,129,129,93,93,74,77,73
9973,3,Shelgon,46,Dragon,None,132,132,108,113,76,67,67
9974,0,Aggron,50,Steel,Rock,148,148,133,203,83,83,73
9974,1,Feraligatr,51,Water,None,166,166,130,125,103,108,102
9974,2,Metagross,52,Steel,Psychic,163,163,164,158,122,117,96
9974,3,Salamence,52,Dragon,Flying,179,179,164,106,138,106,127
9975,0,Sableye,40,Dark,Ghost,104,104,79,79,71,71,59
9975,1,Grimer,41,Poison,None,131,131,85,60,52,60,40
9975,2,Gulpin,40,Poison,None,120,120,53,61,53,61,51
9975,3,Togepi,50,Fairy,None,113,113,43,88,63,88,43
9976,0,Spinda,41,Normal,None,114,114,68,68,68,68,68
9976,1,Cacnea,42,Grass,None,109,109,91,53,91,53,49
9976,2,Spoink,40,Psychic,None,112,112,39,47,75,83,67
9976,3,Smeargle,43,Normal,None,115,115,37,50,37,59,84
9977,0,Spinda,50,Normal,None,138,138,83,83,83,83,83
9977,1,Cacturne,50,Grass,Dark,148,148,138,83,138,83,78
9977,2,Grumpig,49,Psychic,None,155,155,66,86,110,130,101
9977,3,Smeargle,51,Normal,None,135,135,43,59,43,69,99
9978,0,Spinda,58,Normal,None,158,158,95,95,95,95,95
9978,1,Cacturne,59,Grass,Dark,172,172,161,97,161,97,91
9978,2,Grumpig,59,Psychic,None,184,184,79,102,132,156,120
9978,3,Smeargle,60,Normal,None,157,157,50,68,50,80,116
9979,0,Spheal,43,Ice,Water,128,128,54,63,67,63,41
9979,1,Ledyba,41,Bug,Flying,98,98,36,44,52,85,64
9979,2,Barboach,40,Water,Ground,104,104,57,53,56,52,67
9979,3,Goldeen,41,Water,None,102,102,74,68,48,60,71
9980,0,Sealeo,51,Ice,Water,171,171,84,94,99,94,69
9980,1,Ledian,49,Bug,Flying,130,130,56,71,76,130,105
9980,2,Whiscash,48,Water,Ground,180,180,97,92,95,90,79
9980,3,Goldeen,50,Water,None,123,123,90,83,58,73,86
9981,0,Walrein,60,Ice,Water,223,223,122,134,140,134,104
9981,1,Pinsir,60,Bug,None,169,169,176,146,92,110,128
9981,2,Whiscash,60,Water,Ground,223,223,120,114,117,111,98
9981,3,Seaking,60,Water,None,187,187,137,104,104,122,108
9982,0,Ralts,41,Psychic,Fairy,88,88,40,40,56,48,52
9982,1,Togepi,43,Fairy,None,98,98,37,76,54,76,37
9982,2,Sentret,42,Normal,None,96,96,58,48,49,57,36
9982,3,Corphish,42,Water,None,103,103,87,74,62,49,49
9983,0,Kirlia,49,Psychic,Fairy,113,113,56,56,86,76,71
9983,1,Togetic,51,Fairy,Flying,135,135,64,110,104,130,64
9983,2,Furret,50,Normal,None,163,163,99,87,68,78,113
9983,3,Crawdaunt,49,Water,Dark,138,138,140,105,110,76,76
9984,0,Gardevoir,59,Psychic,Fairy,170,170,102,102,173,161,120
9984,1,Togetic,60,Fairy,Flying,157,157,74,128,122,152,74
9984,2,Furret,59,Normal,None,190,190,115,101,79,91,132
9984,3,Crawdaunt,59,Water,Dark,164,164,167,126,132,91,91
9985,0,Armaldo,57,Rock,Bug,173,173,168,139,105,116,76
9985,1,Milotic,58,Water,None,199,199,95,117,141,170,119
9985,2,Steelix,55,Steel,Ground,167,167,118,244,85,96,57
9985,3,Wailord,55,Water,None,271,271,123,74,123,74,90
9986,0,Pichu,38,Electric,None,76,76,49,30,45,45,64
9986,1,Psyduck,38,Water,None,99,99,58,55,68,56,60
9986,2,Togepi,37,Fairy,None,86,86,33,66,47,66,33
9986,3,Geodude,37,Rock,Ground,89,89,77,92,40,40,33
9987,0,Pikachu,45,Electric,None,102,102,70,57,66,66,102
9987,1,Golduck,45,Water,None,143,143,95,91,106,93,97
9987,2,Togetic,44,Fairy,Flying,118,118,56,95,91,113,56
9987,3,Graveler,44,Rock,Ground,118,118,104,122,60,60,51
9988,0,Togetic,50,Fairy,Flying,133,133,63,108,103,128,63
9988,1,Golem,53,Rock,Ground,166,166,151,161,82,92,71
9988,2,Raichu,54,Electric,None,148,148,121,83,121,110,143
9988,3,Golduck,52,Water,None,163,163,109,104,122,106,112
9989,0,Solrock,43,Rock,Psychic,128,128,102,93,67,76,80
9989,1,Lunatone,43,Rock,Psychic,128,128,67,76,102,93,80
9989,2,Baltoy,43,Ground,Psychic,102,102,54,67,54,80,67
9989,3,Duskull,43,Ghost,None,85,85,54,97,46,97,41
9990,0,Solrock,51,Rock,Psychic,150,150,120,110,79,89,94
9990,1,Lunatone,51,Rock,Psychic,150,150,79,89,120,110,94
9990,2,Claydol,51,Ground,Psychic,140,140,94,130,94,145,99
9990,3,Dusclops,51,Ghost,None,120,120,94,155,84,155,48
9991,0,Regirock,60,Rock,None,187,187,146,266,86,146,86
9991,1,Regice,60,Ice,None,187,187,86,146,146,266,86
9991,2,Registeel,60,Steel,None,187,187,116,206,116,206,86
9991,3,Dusclops,60,Ghost,None,139,139,110,182,98,182,56
9992,0,Numel,43,Fire,Ground,120,120,72,54,76,59,50
9992,1,Hoppip,43,Grass,Flying,98,98,50,54,50,67,63
9992,2,Houndour,43,Dark,Fire,107,107,72,46,89,63,76
9992,3,Seedot,43,Grass,None,102,102,54,63,46,46,46
9993,0,Camerupt,51,Fire,Ground,150,150,125,94,130,99,64
9993,1,Skiploom,51,Grass,Flying,135,135,69,74,69,89,104
9993,2,Houndoom,51,Dark,Fire,155,155,115,74,135,104,120
9993,3,Nuzleaf,51,Grass,Dark,150,150,94,64,84,64,84
9994,0,Entei,60,Fire,None,229,229,164,128,134,116,146
9994,1,Jumpluff,60,Grass,Flying,181,181,92,110,92,140,158
9994,2,Houndoom,60,Dark,Fire,181,181,134,86,158,122,140
9994,3,Shiftry,60,Grass,Dark,199,199,146,98,134,98,122
9995,0,Misdreavus,41,Ghost,None,114,114,68,68,89,89,89
9995,1,Wynaut,43,Psychic,None,150,150,40,61,40,61,40
9995,2,Whismur,40,Normal,None,115,115,60,37,60,37,41
9995,3,Igglybuff,42,Normal,Fairy,142,142,45,32,53,36,32
9996,0,Misdreavus,49,Ghost,None,135,135,81,81,105,105,105
9996,1,Wobbuffet,51,Psychic,None,273,273,57,82,57,82,57
9996,2,Loudred,50,Normal,None,162,162,94,66,94,66,71
9996,3,Jigglypuff,49,Normal,Fairy,189,189,66,42,66,47,42
9997,0,Misdreavus,58,Ghost,None,158,158,95,95,124,124,124
9997,1,Wobbuffet,60,Psychic,None,319,319,66,96,66,96,66
9997,2,Exploud,59,Normal,None,212,212,133,100,133,112,106
9997,3,Wigglytuff,58,Normal,Fairy,251,251,107,78,124,83,78
9998,0,Minun,57,Electric,None,155,155,71,82,111,122,133
9998,1,Plusle,58,Electric,None,158,158,83,72,124,112,136
9998,2,Stantler,56,Normal,None,167,167,131,94,120,97,120
9998,3,Tropius,55,Grass,Flying,193,193,99,116,104,120,80
9999,0,Rhyhorn,43,Ground,Rock,137,137,93,102,46,46,41
9999,1,Electrike,42,Electric,None,100,100,57,53,74,53,74
9999,2,Wingull,40,Water,Flying,96,96,43,43,63,43,87
9999,3,Zubat,41,Poison,Flying,98,98,56,48,44,52,64
10000,0,Rhyhorn,51,Ground,Rock,160,160,110,120,53,53,48
10000,1,Manectric,50,Electric,None,148,148,98,83,128,83,128
10000,2,Pelipper,48,Water,Flying,132,132,70,118,103,89,84
10000,3,Golbat,50,Poison,Flying,153,153,103,93,88,98,113
10001,0,Rhydon,60,Ground,Rock,217,217,182,170,80,80,74
10001,1,Manectric,59,Electric,None,172,172,114,97,150,97,150
10001,2,Mantine,59,Water,Flying,166,166,73,108,120,191,108
10001,3,Crobat,59,Poison,Flying,190,190,132,120,108,120,179
10002,0,Skitty,51,Normal,None,130,130,69,69,59,59,74
10002,1,Qwilfish,51,Water,Poison,145,145,120,99,79,79,110
10002,2,Duskull,50,Ghost,None,98,98,63,113,53,113,48
10002,3,Mareep,50,Electric,None,133,133,63,63,88,68,58
10003,0,Skarmory,43,Steel,Flying,124,124,89,140,54,80,80
10003,1,Slugma,40,Fire,None,96,96,51,51,75,51,35
10003,2,Sandshrew,41,Ground,None,106,106,81,89,36,44,52
10003,3,Spinarak,42,Bug,Poison,100,100,70,53,53,53,45
10004,0,Skarmory,51,Steel,Flying,145,145,104,166,64,94,94
10004,1,Magcargo,50,Fire,Rock,128,128,73,143,103,103,53
10004,2,Sandslash,49,Ground,None,150,150,120,130,66,76,86
10004,3,Ariados,48,Bug,Poison,142,142,108,89,79,79,60
10005,0,Skarmory,60,Steel,Flying,169,169,122,194,74,110,110
10005,1,Torkoal,58,Fire,None,170,170,124,188,124,107,49
10005,2,Sandslash,58,Ground,None,175,175,141,153,78,89,101
10005,3,Gligar,59,Ground,Flying,166,166,114,150,67,102,126
10006,0,Treecko,43,Grass,None,102,102,59,50,76,67,80
10006,1,Doduo,40,Normal,Flying,92,92,87,55,47,47,79
10006,2,Chinchou,41,Water,Electric,127,127,50,50,65,65,74
10006,3,Carvanha,42,Water,Dark,104,104,95,36,74,36,74
10007,0,Grovyle,50,Grass,None,128,128,88,68,108,88,118
10007,1,Delibird,50,Ice,Flying,123,123,78,68,88,68,98
10007,2,Lanturn,51,Water,Electric,206,206,82,82,100,100,91
10007,3,Sharpedo,51,Water,Dark,150,150,145,64,120,64,120
10008,0,Sceptile,60,Grass,None,175,175,128,104,152,128,170
10008,1,Dodrio,59,Normal,Flying,161,161,156,108,97,97,144
10008,2,Lanturn,58,Water,Electric,233,233,93,93,114,114,103
10008,3,Sharpedo,59,Water,Dark,172,172,167,73,138,73,138
10009,0,Torchic,43,Fire,None,107,107,72,54,80,63,59
10009,1,Zigzagoon,40,Normal,None,94,94,43,52,43,52,67
10009,2,Yanma,40,Bug,Flying,116,116,71,55,79,55,95
10009,3,Phanpy,41,Ground,None,139,139,68,68,52,52,52
10010,0,Combusken,51,Fire,Fighting,140,140,110,84,110,84,79
10010,1,Linoone,48,Normal,None,150,150,89,80,70,80,118
10010,2,Yanma,48,Bug,Flying,137,137,84,65,94,65,113
10010,3,Donphan,50,Ground,None,168,168,143,143,83,83,73
10011,0,Blaziken,60,Fire,Fighting,187,187,170,110,158,110,122
10011,1,Miltank,58,Normal,None,199,199,118,147,72,107,141
10011,2,Heracross,58,Bug,Fighting,181,181,170,112,72,136,124
10011,3,Donphan,59,Ground,None,196,196,167,167,97,97,85
10012,0,Volbeat,43,Bug,None,124,124,83,67,60,84,93
10012,1,Illumise,43,Bug,None,124,124,60,67,83,84,93
10012,2,Swinub,43,Ice,Ground,111,111,63,54,46,46,63
10012,3,Psyduck,43,Water,None,111,111,65,61,76,63,67
10013,0,Plusle,51,Electric,None,140,140,74,64,110,99,120
10013,1,Minun,51,Electric,None,140,140,64,74,99,110,120
10013,2,Piloswine,51,Ice,Ground,181,181,125,104,84,84,74
10013,3,Golduck,51,Water,None,160,160,107,102,120,104,110
10014,0,Latios,60,Dragon,Psychic,187,187,134,122,182,158,158
10014,1,Latias,60,Dragon,Psychic,187,187,122,134,158,182,158
10014,2,Piloswine,60,Ice,Ground,211,211,146,122,98,98,86
10014,3,Golduck,60,Water,None,187,187,125,120,140,122,128
10015,0,Taillow,41,Normal,Flying,98,98,64,44,44,44,89
10015,1,Makuhita,43,Fighting,None,130,130,72,46,37,46,41
10015,2,Skitty,41,Normal,None,106,106,56,56,48,48,60
10015,3,Vulpix,42,Fire,None,99,99,54,53,62,74,74
10016,0,Swellow,50,Normal,Flying,138,138,108,83,73,73,148
10016,1,Hariyama,51,Fighting,None,226,226,145,84,64,84,74
10016,2,Delcatty,49,Normal,None,145,145,86,86,76,76,91
10016,3,Ninetales,50,Fire,None,151,151,99,98,104,123,123
10017,0,Swellow,58,Normal,Flying,158,158,124,95,83,83,170
10017,1,Hariyama,60,Fighting,None,264,264,170,98,74,98,86
10017,2,Sneasel,59,Dark,Ice,155,155,138,91,67,114,161
10017,3,Ninetales,59,Fire,None,176,176,115,114,121,144,144
10018,0,Nincada,40,Bug,Ground,89,89,55,91,43,43,51
10018,1,Meditite,41,Fighting,Psychic,90,90,52,64,52,64,68
10018,2,Teddiursa,42,Normal,None,117,117,87,62,62,62,53
10018,3,Machop,42,Fighting,None,125,125,87,62,49,49,49
10019,0,Ninjask,51,Bug,Flying,141,141,115,69,74,74,186
10019,1,Aipom,50,Normal,None,133,133,93,78,63,78,108
10019,2,Shedinja,51,Bug,Ghost,80,80,115,69,53,53,64
10019,3,Machoke,48,Fighting,None,152,152,118,89,70,79,65
10020,0,Ninjask,59,Bug,Flying,162,162,132,79,85,85,215
10020,1,Medicham,59,Fighting,Psychic,161,161,97,114,97,114,120
10020,2,Ursaring,60,Normal,None,199,199,182,116,116,116,92
10020,3,Machamp,60,Fighting,None,199,199,182,122,104,128,92
10021,0,Bagon,43,Dragon,None,107,107,84,72,54,46,63
10021,1,Snubbull,40,Fairy,None,112,112,83,59,51,51,43
